zoneCover,eLength,catching,mPassAcc,agility,discipline,throwOnRun,passBlock,rushBlock,eSalary,releaseLine,iden,injuryProne,salary,dPassAcc,stamina,intelligence,jumping,routeRun,forename,potential,position,loyalty,surname,power,sPassAcc,length,growthType,ambition,ballSecurity,blockShedding,appearance,greed,draftNum,trucking,teamID,tackle,decisions,kickAccuracy,guarantee,eGuarantee,ballStrip,elusiveness,skillMove,age,manCover,burst,rating,draftSeason,vision,speed
12,1,1,30,64,34,20,17,12,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1375000,25,80,68,36,10,Graham,2,K,85,Gano,99,35,4,1,14,35,13,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",31,224,10,NYG,34,68,89,1,1,12,55,10,33,12,62,1,2008,51,58
12,1,1,6,49,42,6,65,67,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,540000,6,80,79,77,7,Max,1,OG,14,Garcia,85,6,1,1,13,35,25,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",68,129,15,ARI,36,79,20,1,1,18,38,10,28,12,62,1,2014,68,38
55,1,12,6,74,3,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1710000,6,86,73,87,10,Dennis,2,LB,37,Gardeck,81,6,1,1,47,45,62,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",16,224,37,ARI,77,73,17,1,1,76,70,37,26,46,78,1,2017,58,75
85,1,55,10,85,63,15,35,35,1,26,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,846667,10,85,89,86,21,C.J.,1,S,19,Gardner-Johnson,68,15,3,1,59,64,58,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",75,98,38,NO,66,89,50,1,1,77,86,65,22,83,83,1,2018,83,83
20,1,1,6,67,77,6,70,76,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,6,81,85,84,7,Ben,4,C,56,Garland,84,6,0,1,87,45,63,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",4,224,34,Free Agent,65,85,14,1,1,60,51,25,32,15,62,1,2012,77,42
19,1,1,82,76,9,84,10,26,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,42283333,80,88,76,75,16,Jimmy,1,QB,6,Garoppolo,88,87,3,1,9,62,16,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",53,61,42,SAN,16,76,10,1,1,12,76,56,28,17,68,1,2013,63,55
50,1,20,30,83,3,23,45,45,1,35,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,12038571,27,88,98,92,9,Myles,9,DE,19,Garrett,96,31,7,1,82,55,89,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",16,0,36,CLE,91,98,20,1,1,81,71,40,24,51,83,1,2016,97,75
58,1,30,6,78,24,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,85,59,78,23,Cale,7,LB,24,Garrett,72,6,0,1,0,50,66,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",9,224,25,Free Agent,82,59,20,1,1,79,70,44,22,51,77,1,2020,37,63
46,1,5,6,76,43,6,45,45,1,14,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,825000,6,77,59,76,8,Jonathan,4,LB,21,Garvin,76,6,4,1,8,37,64,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",50,219,34,GB,77,59,11,1,1,76,69,27,21,40,75,1,2020,37,63
49,1,1,6,79,3,6,45,45,1,14,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,666667,6,77,83,89,10,Rashan,11,LB,88,Gary,83,6,3,1,2,32,75,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",7,11,24,GB,80,83,10,1,1,78,70,24,22,39,80,1,2018,74,77
25,1,50,15,82,80,15,60,30,1,53,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,846667,10,83,78,83,55,Myles,6,RB,33,Gaskin,73,20,3,1,11,90,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",10,211,71,MIA,30,78,12,1,1,26,85,76,23,18,85,1,2018,66,80
15,1,1,6,64,7,6,69,70,1,18,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,12,1610000,6,85,88,62,11,Nick,8,C,55,Gates,82,6,3,1,81,29,22,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",23,224,27,NYG,36,88,12,1,1,22,55,15,24,12,58,1,2017,82,28
25,1,62,22,84,73,18,54,55,1,68,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,19,79,52,83,58,Rico,1,TE,64,Gathers,77,26,0,1,39,75,33,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",44,201,68,Free Agent,27,52,18,1,1,12,63,67,26,15,72,1,2015,26,65
74,1,32,6,81,17,6,35,35,1,14,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,32,1,6,89,66,74,15,Rashaan,1,S,44,Gaulden,54,6,0,1,54,56,54,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",61,84,27,Free Agent,71,66,12,1,1,80,81,53,25,71,82,1,2016,48,77
12,1,1,6,61,51,6,60,62,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1,6,86,60,74,8,Tyler,1,C,63,Gauthier,85,6,0,1,19,28,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",78,224,45,Free Agent,26,60,16,1,1,20,44,14,23,7,60,1,2018,38,40
63,1,33,6,81,62,6,45,45,1,31,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,882500,6,86,70,90,30,Willie,4,LB,31,Gay,71,6,4,1,78,56,65,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",57,62,43,KC,81,70,18,1,1,86,76,57,22,59,83,1,2020,54,80
12,1,1,30,59,35,20,16,21,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,680000,25,87,56,68,15,Matt,4,K,52,Gay,97,35,1,1,44,40,13,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",34,134,10,LAR,13,56,76,1,1,12,53,10,26,12,60,1,2018,32,50
29,1,3,6,67,77,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1,6,90,55,79,16,Joe,1,DE,24,Gaziano,81,6,0,1,92,44,68,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",63,224,34,Free Agent,77,55,33,1,1,78,58,25,23,25,75,1,2020,31,50
63,1,27,10,78,37,15,35,35,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,46,1,10,85,72,86,13,Clayton,1,S,87,Geathers,74,15,0,1,13,64,64,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",14,105,52,Free Agent,78,72,19,1,1,86,79,60,28,66,82,1,2014,57,77
59,1,33,6,82,37,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,87,68,83,12,Ben,4,LB,82,Gedeon,77,6,0,1,44,53,69,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",92,108,30,Free Agent,80,68,29,1,1,84,74,24,25,53,77,1,2016,51,68
12,1,1,6,58,44,6,61,65,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,86,53,54,8,Avery,1,OG,15,Gennesy,82,6,0,1,32,20,31,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",13,224,33,Free Agent,31,53,15,1,1,38,52,11,26,10,60,1,2016,28,35
28,1,65,24,79,68,24,50,43,1,64,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1,20,78,55,90,63,Tanner,13,WR,17,Gentry,66,27,0,1,52,69,32,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",45,224,47,Free Agent,27,55,16,1,1,22,76,69,25,20,77,1,2020,31,78
22,1,58,49,77,30,42,53,56,1,61,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,38,846667,45,80,63,73,52,Zach,6,TE,11,Gentry,72,52,3,1,34,68,22,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",69,130,64,PIT,32,63,22,1,1,15,65,57,23,11,72,1,2018,43,67
61,1,60,6,82,49,6,45,45,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,54,760000,6,84,72,81,14,Nathan,11,LB,92,Gerry,70,6,1,1,28,69,66,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",35,167,38,SAN,78,72,15,1,1,83,75,42,25,55,80,1,2016,57,78
66,1,45,6,89,70,6,35,35,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,34,1,6,90,51,89,13,Jake,8,S,30,Gervase,68,6,0,1,69,63,54,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",50,224,42,Free Agent,67,51,17,1,1,77,83,56,24,61,87,1,2018,25,78
15,1,80,10,88,87,10,57,61,1,77,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,1860000,6,85,88,94,74,Mike,4,TE,44,Gesicki,78,15,2,1,17,78,32,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",73,41,76,MIA,30,88,14,1,1,38,75,68,24,10,77,1,2017,82,72
15,1,1,6,65,89,6,64,67,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,87,65,76,7,Adam,6,OG,1,Gettis,78,6,0,1,1,40,33,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",36,133,10,Free Agent,35,65,25,1,1,55,50,10,31,12,70,1,2011,46,53
54,1,1,6,74,38,6,45,45,1,20,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,13750000,6,72,84,76,5,William,1,DE,82,Gholston,81,6,2,1,52,46,75,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",21,124,54,TB,83,84,30,1,1,84,61,45,29,24,67,1,2012,75,53
28,1,70,10,89,28,10,38,37,1,66,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1,6,84,62,78,70,Shelton,7,WR,25,Gibson,45,15,0,1,79,73,22,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",77,149,34,Free Agent,26,62,16,1,1,24,88,79,26,20,82,1,2016,42,88
34,1,57,34,87,23,38,46,43,1,71,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,945000,29,83,83,88,70,Antonio,1,RB,75,Gibson,64,39,4,1,77,87,38,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",48,65,74,WAS,43,83,14,1,1,43,87,75,22,23,85,1,2020,74,85
56,1,33,33,83,10,31,45,45,1,19,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,850000,26,88,56,84,13,Luke,3,LB,84,Gifford,75,39,2,1,89,63,67,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",90,224,34,DAL,77,56,18,1,1,80,75,57,25,50,78,1,2018,32,73
30,1,1,6,64,4,6,78,74,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,900000,6,84,80,74,8,Marcus,14,OT,46,Gilbert,91,6,1,1,33,29,33,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",56,62,10,ARI,39,80,10,1,1,30,43,10,32,15,57,1,2010,69,25
19,1,1,64,68,18,75,10,10,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,750000,67,71,64,72,14,Garrett,15,QB,90,Gilbert,86,77,1,1,48,61,16,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",17,197,35,DAL,25,64,15,1,1,12,68,54,29,10,72,1,2014,45,63
47,1,32,6,75,87,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1,6,71,60,80,7,Reggie,12,DE,11,Gilbert,80,6,0,1,72,50,64,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",36,224,40,Free Agent,74,60,30,1,1,82,64,25,27,43,72,1,2015,38,63
63,1,27,6,83,33,6,45,45,1,13,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,846667,6,86,60,93,8,Ulysees,1,LB,88,Gilbert III,68,6,3,1,11,61,66,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",0,194,35,PIT,81,60,12,1,1,77,74,44,23,56,83,1,2018,38,80
69,1,55,6,88,30,6,35,35,1,40,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,12,1,6,95,70,88,24,Marcus,1,P,53,Gilchrist,25,6,0,1,65,60,57,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",88,224,30,Free Agent,78,70,25,1,1,55,80,77,31,72,80,1,2020,54,78
57,1,22,6,81,25,6,45,45,1,33,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,6,80,60,73,24,Joe,1,LB,57,Giles-Harris,69,6,0,1,53,45,70,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",88,224,43,Free Agent,81,60,13,1,1,82,68,37,23,49,75,1,2018,38,68
48,1,18,6,77,52,6,45,45,1,21,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,750000,6,88,56,79,22,Cam,7,LB,1,Gill,73,6,3,1,59,44,61,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",92,224,33,TB,76,56,20,1,1,78,69,44,22,38,85,1,2020,32,75
18,1,1,35,71,89,27,18,17,1,16,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,14,880000,26,84,63,87,15,Jamie,4,P,20,Gillan,93,46,2,1,11,40,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",46,224,23,CLE,53,63,83,1,1,64,57,22,23,13,72,1,2018,43,60
37,1,42,15,85,70,10,66,57,1,53,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,760000,10,84,58,79,49,Cullen,1,RB,60,Gillaspia,71,20,2,1,82,73,49,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",2,197,75,NYG,60,58,15,1,1,52,78,56,25,28,77,1,2018,35,80
36,1,45,21,82,41,25,59,62,1,51,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,763333,16,83,55,86,53,Reggie,8,RB,61,Gilliam,77,26,3,1,24,70,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",72,224,72,BUF,49,55,12,1,1,46,77,54,23,31,82,1,2020,31,73
25,1,1,23,64,46,23,9,7,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,763333,17,81,52,80,15,Blake,3,P,15,Gillikin,94,26,3,1,97,30,23,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",71,224,12,NO,26,52,72,1,1,12,51,10,22,10,67,1,2020,26,57
64,1,37,6,90,22,6,35,35,1,30,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,38,825000,6,88,69,78,31,Alohi,10,S,92,Gilman,63,6,4,1,52,58,60,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",2,166,48,LAC,68,69,17,1,1,74,87,64,22,65,75,1,2020,52,77
96,1,60,35,94,14,39,35,35,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,18360000,32,96,99,92,12,Stephon,9,CB,13,Gilmore,70,39,2,1,84,62,54,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",42,9,22,NE,67,99,25,1,1,68,95,53,29,99,90,1,2011,98,87
20,1,67,10,89,50,10,25,51,1,73,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,6,83,70,86,77,Ted,16,WR,89,Ginn Jr,45,15,0,1,86,74,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",48,8,40,Free Agent,35,70,15,1,1,25,82,86,35,10,85,1,2006,54,85
46,1,1,6,79,5,6,45,45,1,13,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,825000,6,78,59,82,9,Trevis,3,LB,32,Gipson,79,6,4,1,8,34,68,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",43,137,32,CHI,79,59,12,1,1,81,71,27,23,38,78,1,2020,37,72
82,1,70,6,86,37,6,35,35,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,760000,6,92,80,85,13,Tashaun,2,S,4,Gipson Sr,71,6,1,1,4,66,59,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",33,224,52,CHI,71,80,19,1,1,72,78,55,30,74,78,1,2011,69,73
29,1,1,6,68,37,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,610000,6,75,63,76,5,Kevin,6,DT,38,Givens,86,6,1,1,82,27,71,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",59,224,35,SAN,77,63,20,1,1,75,55,13,23,19,63,1,2018,43,50
72,1,37,6,88,34,6,35,25,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,700000,6,92,73,89,13,Jeff,8,CB,57,Gladney,57,6,4,1,92,55,48,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",73,30,31,MIN,55,73,15,1,1,59,89,60,23,74,85,1,2020,58,85
14,1,1,6,67,43,6,75,80,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,6,5275000,6,87,84,70,8,Graham,13,OG,35,Glasgow,88,6,4,1,58,27,26,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",23,96,28,DEN,29,84,20,1,1,31,56,11,28,12,68,1,2015,75,45
53,1,28,6,80,13,6,35,35,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,825000,6,88,57,83,18,Jordan,1,LB,80,Glasgow,67,6,4,1,43,57,62,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",20,193,35,IND,77,57,21,1,1,80,73,52,24,50,75,1,2020,34,70
29,1,1,6,57,52,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1,6,70,69,69,9,Ryan,1,DT,70,Glasgow,88,6,0,1,31,25,70,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",90,126,37,Free Agent,79,69,17,1,1,83,53,17,26,20,60,1,2016,52,47
12,1,1,6,57,15,6,73,69,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1,6,83,80,63,8,Cordy,13,OG,96,Glenn,90,6,0,1,21,40,20,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",95,40,25,Free Agent,24,80,29,1,1,23,45,10,30,16,63,1,2011,69,43
16,1,1,75,53,33,65,20,20,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,760000,74,66,61,67,10,Mike,1,QB,94,Glennon,85,81,1,1,48,61,23,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",62,74,33,NYG,29,61,21,1,1,15,61,30,30,10,57,1,2012,40,47
15,1,1,6,65,82,6,77,77,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,36,5955000,6,85,88,80,8,Mark,6,OG,0,Glowinski,91,6,2,1,7,40,15,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",95,130,25,IND,35,88,16,1,1,20,50,10,28,13,70,1,2014,82,45
31,1,1,6,60,3,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1400000,6,77,80,73,8,Davon,1,DT,91,Godchaux,85,6,2,1,68,27,74,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",99,161,40,NE,80,80,11,1,1,76,52,20,25,22,67,1,2016,69,42
38,1,30,10,66,74,10,52,50,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,1,10,75,50,83,40,Dan,1,C,16,Godsil,68,10,0,1,71,65,59,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",1,224,33,Free Agent,61,50,18,1,1,60,64,10,24,34,68,1,2020,23,53
25,1,88,15,91,71,15,57,55,1,89,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,3880000,10,88,91,88,87,Chris,17,WR,9,Godwin,72,20,1,1,8,73,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",73,83,77,TB,27,91,21,1,1,33,89,73,24,15,87,1,2016,86,85
28,1,67,25,88,27,31,28,44,1,59,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,16,1,28,82,57,86,72,Terry,1,WR,85,Godwin,61,34,0,1,11,70,25,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",83,214,34,Free Agent,29,57,12,1,1,19,88,76,23,20,85,1,2017,34,82
17,1,77,10,84,65,10,61,74,1,75,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,1730000,5,85,80,84,73,Dallas,6,TE,2,Goedert,76,15,2,1,92,75,30,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",90,48,73,PHI,37,80,15,1,1,28,74,73,25,10,78,1,2017,69,72
18,1,1,86,74,36,85,17,16,1,19,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,20500000,81,90,77,68,17,Jared,13,QB,22,Goff,89,89,5,1,87,60,21,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",63,0,35,DET,27,77,20,1,1,17,72,44,25,12,77,1,2015,65,63
46,1,25,6,78,29,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,32,4100000,6,82,88,78,7,Markus,10,LB,4,Golden,76,6,1,1,52,55,71,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",85,57,51,ARI,79,88,30,1,1,82,67,45,29,37,75,1,2014,82,68
15,1,1,6,57,75,6,63,59,1,40,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,1,6,76,61,78,8,Zack,9,OG,36,Golditch,81,6,0,1,52,46,39,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",48,224,20,Free Agent,35,61,13,1,1,20,48,10,25,13,52,1,2017,40,42
28,1,1,6,63,97,6,45,45,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,9283333,6,76,84,74,8,Eddie,12,DT,4,Goldman,92,6,3,1,8,40,80,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",69,38,25,CHI,90,84,18,1,1,84,54,10,26,21,57,1,2014,75,38
29,1,82,24,88,96,33,39,56,1,84,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,4000000,20,84,86,93,83,Kenny,1,WR,86,Golladay,74,29,3,1,38,75,33,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",30,95,69,NYG,30,86,21,1,1,46,84,75,26,20,83,1,2016,78,83
44,1,18,65,71,62,65,65,65,1,65,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,760000,65,90,66,71,56,Chauncey,10,DE,78,Golston,72,65,4,1,25,67,76,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",54,224,65,DAL,77,66,65,1,1,71,73,65,22,39,65,1,2020,48,65
15,1,1,6,63,56,6,64,63,1,14,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,1710000,6,84,58,68,8,Matt,8,OT,82,Gono,83,6,1,1,6,38,35,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",46,224,23,ATL,31,58,10,1,1,22,56,10,24,13,70,1,2017,35,42
12,1,1,28,58,89,26,16,24,1,13,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,42,1,24,83,60,50,16,Zane,1,K,88,Gonzalez,96,33,0,1,38,23,17,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",94,197,24,Free Agent,24,60,75,1,1,17,54,23,25,12,72,1,2016,38,58
12,1,1,6,52,47,6,61,63,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,28,1,6,80,54,60,8,Steven,2,OG,58,Gonzalez,84,6,0,1,98,35,14,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",16,224,10,Free Agent,14,54,11,1,1,20,47,10,23,16,50,1,2020,29,23
12,1,1,6,51,40,6,71,70,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,30,2280000,6,72,86,76,7,Denzelle,3,OG,96,Good,85,6,1,1,90,40,25,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",87,229,25,LAS,40,86,15,1,1,25,46,20,29,12,62,1,2014,78,33
48,1,17,6,70,90,6,45,45,1,12,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,6,80,68,84,7,Najee,1,LB,80,Goode,70,6,0,1,43,60,70,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",31,224,35,Free Agent,75,68,14,1,1,79,69,10,31,49,77,1,2020,51,73
46,1,1,6,75,91,6,45,45,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,1,6,79,55,77,9,Ahmad,1,LB,0,Gooden,72,6,0,1,24,22,64,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",30,224,37,Free Agent,76,55,12,1,1,77,63,34,24,37,68,1,2017,31,57
61,1,33,6,80,2,6,45,45,1,25,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,18,500000,6,86,76,83,8,B.J.,1,LB,72,Goodson,81,6,1,1,41,53,73,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",81,106,31,CLE,89,76,10,1,1,83,71,60,27,56,78,1,2015,63,70
25,1,68,10,91,65,10,32,51,1,71,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,24,760000,6,82,69,94,79,Marquise,8,WR,72,Goodwin,42,15,1,1,50,76,37,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",80,79,38,CHI,25,69,20,1,1,15,89,78,29,18,93,1,2012,52,95
64,1,47,10,84,11,10,30,32,1,62,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,26,750000,6,88,59,89,40,C.J.,4,CB,47,Goodwin,66,15,1,1,76,69,48,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",7,224,45,DAL,48,59,22,1,1,46,81,72,30,67,88,1,2013,37,87
14,1,32,6,75,12,6,65,65,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,20,1,6,80,50,72,8,Dillon,5,OT,13,Gordon,82,6,0,1,47,64,28,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",8,224,36,Free Agent,38,50,20,1,1,29,54,9,26,12,65,1,2015,23,57
15,1,1,74,72,91,76,14,16,1,15,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,22,1,74,83,50,72,14,Anthony,3,QB,39,Gordon,85,81,0,1,97,55,23,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",71,224,23,Free Agent,25,50,15,1,1,22,74,33,23,11,70,1,2020,23,60
20,1,75,10,89,88,10,44,46,1,81,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,14,1000000,6,83,67,87,81,Josh,4,P,65,Gordon,32,15,1,1,24,76,42,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",10,32,62,SEA,44,67,31,1,1,15,84,81,29,18,83,1,2011,49,83
20,1,50,10,91,71,15,50,38,1,55,34A38A69-7292-400C-ACAE-6C6F70AFDE3A,36,1500000,10,90,87,85,57,Melvin,14,RB,13,Gordon III,74,10,2,1,61,87,40,"[""Head3"",""Eyes3"",""Hair4Black"",""Beard3Black""]",49,14,78,DEN,42,87,21,1,1,40,88,82,27,10,83,1,2014,80,85
