iden,forename,surname,position,teamID,age,draftSeason,draftNum,length,salary,guarantee,eLength,eSalary,eGuarantee,potential,speed,burst,power,agility,jumping,stamina,injuryProne,discipline,intelligence,loyalty,greed,ambition,decisions,vision,sPassAcc,mPassAcc,dPassAcc,throwOnRun,routeRun,catching,passBlock,rushBlock,ballSecurity,trucking,kickAccuracy,zoneCover,manCover,blockShedding,ballStrip,tackle,elusiveness,releaseLine,skillMove,rating,growthType,appearance
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jacob,Breeland,TE,BAL,23,2020,224,3,750000,20000,1,1,1,1,65,75,70,77,78,80,19,75,65,83,63,99,38,33,15,10,6,10,47,59,59,52,74,61,13,15,10,35,30,36,70,26,52,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Drew,Brees,P,Free Agent,41,2000,32,0,0,0,1,1,1,11,45,53,21,68,75,77,13,84,1,61,72,45,86,80,99,95,83,85,11,1,25,21,65,20,16,21,17,26,12,26,71,53,54,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Matt,Breida,RB,BUF,25,2016,224,1,760000,0,1,1,1,8,92,88,73,90,92,77,17,76,74,58,77,98,58,61,25,20,17,24,46,41,53,35,82,68,15,16,12,31,31,38,85,6,80,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jake,Brendel,C,Free Agent,27,2015,224,0,0,0,1,1,1,4,52,70,80,71,70,90,10,75,51,72,66,73,51,57,6,6,6,6,7,1,64,61,44,15,22,20,20,30,15,41,58,1,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Aaron,Brewer,TE,ARI,30,2011,224,2,955000,107500,1,1,1,5,50,72,68,74,68,77,8,47,24,82,51,49,46,39,6,6,6,6,34,23,57,51,50,50,13,35,30,58,52,55,66,1,38,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Chandler,Brewer,OG,LAR,23,2018,224,1,590000,0,1,1,1,1,47,62,88,60,67,83,10,46,25,74,48,78,25,24,10,10,10,10,7,1,63,61,31,20,25,15,12,20,20,33,53,1,10,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Aaron,Brewer,C,TEN,22,2020,224,3,750000,13333,1,1,1,3,48,60,78,67,72,83,14,40,51,53,71,85,51,53,6,6,6,6,15,1,62,65,22,27,12,17,15,18,15,31,55,1,28,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Kentrell,Brice,S,Free Agent,26,2015,224,0,0,0,1,1,1,1,83,83,71,77,92,88,14,55,35,50,46,84,46,47,6,6,6,6,11,30,35,35,64,45,21,66,57,54,84,65,76,83,67,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Teddy,Bridgewater,QB,DEN,27,2013,31,3,10000000,11000000,1,1,1,8,70,77,85,86,87,81,13,76,71,51,58,61,71,74,88,81,83,86,18,23,15,15,66,34,25,20,15,25,12,29,82,77,75,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Beau,Brinkley,TE,Free Agent,30,2011,224,0,0,0,1,1,1,3,53,70,68,75,77,71,8,69,40,93,96,46,14,21,10,10,10,10,31,24,60,49,69,45,26,30,23,58,49,60,74,1,47,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jacoby,Brissett,QB,MIA,27,2015,92,1,760000,0,1,1,1,5,67,73,88,82,71,91,9,73,45,65,63,47,45,39,85,78,79,79,13,1,17,16,65,58,20,18,12,21,11,39,73,73,67,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tramaine,Brock Sr,CB,Free Agent,32,2009,224,0,0,0,1,1,1,4,77,82,64,85,87,90,9,74,62,42,89,69,62,62,6,6,6,6,11,36,35,35,55,10,21,68,73,53,52,56,83,82,75,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Michael,Brockers,DE,DET,29,2011,13,3,3350000,2220000,1,1,1,13,38,67,89,72,73,78,5,99,73,48,51,66,71,76,6,6,6,6,7,1,45,45,40,25,16,20,15,83,83,96,50,67,46,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Nate,Brooks,CB,TB,23,2018,224,1,760000,0,1,1,1,7,75,83,55,92,94,86,15,87,25,78,82,98,38,33,6,6,6,6,11,42,35,35,60,35,13,63,65,46,53,50,92,83,67,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Brandon,Brooks,OG,PHI,31,2011,76,5,9798333,3953333,1,1,1,8,53,72,95,68,82,81,16,86,88,91,48,46,88,89,6,6,6,6,5,1,92,91,30,30,20,12,12,30,25,40,58,1,10,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jordyn,Brooks,LB,SEA,22,2020,26,4,500000,2557500,1,1,1,20,78,80,73,86,82,90,15,90,67,95,72,67,63,57,6,6,6,6,7,18,45,45,56,30,20,67,63,74,84,87,77,80,32,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Terrence,Brooks,S,HOU,28,2013,78,2,700000,470000,1,1,1,4,83,83,55,78,88,91,17,45,45,88,50,75,54,54,6,6,6,6,9,27,35,35,60,39,24,73,72,50,79,66,77,83,72,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Antoine,Brooks Jr,S,PIT,22,2020,178,1,610000,0,1,1,1,1,75,80,68,81,86,88,11,52,42,81,91,80,43,47,32,27,22,28,23,33,40,35,71,48,13,66,62,67,83,71,78,80,66,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tony,Brooks-James,RB,Free Agent,25,2017,224,0,0,0,1,1,1,1,82,88,60,82,83,76,13,57,68,68,91,98,34,29,22,17,11,17,40,33,37,29,84,52,14,15,10,24,22,28,83,2,76,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Cortez,Broughton,DT,LAC,24,2018,219,3,635000,15000,1,1,1,4,55,65,83,66,81,69,14,82,27,78,45,83,29,32,6,6,6,6,7,1,45,45,40,25,25,25,20,69,78,78,59,65,41,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Spencer,Brown,OT,BUF,22,2021,93,4,810000,300000,1,1,1,7,23,28,84,50,48,90,12,44,52,56,54,52,52,49,65,65,65,65,25,38,85,82,65,34,65,65,65,65,65,65,53,10,31,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tony,Brown,CB,CIN,25,2017,224,1,750000,0,1,1,1,1,90,87,58,90,77,87,11,51,40,91,75,46,40,46,6,6,6,6,14,18,35,35,61,28,12,72,70,47,51,49,88,87,68,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Antonio,Brown,WR,TB,32,2020,224,1,850000,0,1,1,1,1,83,85,66,92,89,91,6,56,88,94,94,93,72,68,51,20,15,65,69,81,34,54,79,51,18,19,16,40,15,25,92,68,87,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Alex,Brown,CB,KC,24,2018,224,1,590000,0,1,1,1,1,85,88,54,82,95,88,15,63,10,59,57,63,20,13,6,6,6,6,20,39,13,18,55,38,17,61,63,49,60,55,83,88,72,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Noah,Brown,WR,DAL,24,2016,212,1,605000,20000,1,1,1,10,78,80,72,85,86,81,14,89,66,89,62,77,54,61,27,23,19,28,55,66,52,62,72,42,20,24,16,26,24,28,78,53,68,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Anthony,Brown,CB,DAL,26,2015,173,3,3250000,1916667,1,1,1,1,90,85,68,85,84,90,9,68,65,93,91,90,65,71,6,6,6,6,14,41,10,11,63,26,17,72,75,57,62,58,87,85,69,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Andrew,Brown,DT,IND,24,2017,148,1,680000,0,1,1,1,13,52,70,90,72,70,70,14,45,28,81,44,42,38,40,6,6,6,6,7,1,45,45,34,27,10,37,27,65,82,78,60,70,43,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Malcolm,Brown,RB,MIA,27,2014,193,3,1800000,1000000,1,1,1,4,80,85,74,85,84,77,13,94,75,77,41,50,66,63,30,25,15,10,33,35,54,65,91,84,15,15,10,27,17,39,85,1,78,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Malcom,Brown,DT,JAX,26,2014,31,2,3333333,1666667,1,1,1,1,50,68,85,61,73,63,8,44,63,40,88,70,65,67,6,6,6,6,7,1,45,45,40,24,11,29,20,77,75,83,55,68,45,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Cam,Brown,LB,Free Agent,22,2020,163,0,0,0,1,1,1,1,72,77,70,78,85,91,10,62,33,75,58,48,42,46,6,6,6,6,24,27,45,45,54,55,14,56,54,68,84,75,73,77,45,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Daniel,Brown,TE,NYJ,28,2014,224,1,750000,0,1,1,1,5,75,82,63,86,77,81,11,67,64,79,69,95,35,30,15,10,6,10,46,57,61,57,74,52,15,24,18,42,15,39,79,34,60,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Derrick,Brown,DT,CAR,22,2020,6,4,500000,5405000,1,1,1,15,50,70,94,70,75,83,6,44,53,43,88,42,60,58,35,30,27,36,30,18,48,50,56,60,14,30,24,79,84,85,57,70,60,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Fadol,Brown,DE,Free Agent,27,2015,224,0,0,0,1,1,1,2,58,68,80,69,82,70,14,57,22,72,46,54,31,24,6,6,6,6,8,1,45,45,24,28,20,26,18,68,78,77,59,68,31,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Preston,Brown,LB,Free Agent,27,2013,72,0,0,0,1,1,1,6,62,75,80,82,84,83,5,91,33,71,63,96,37,38,6,6,6,6,7,36,45,45,65,55,20,62,54,66,86,85,68,75,38,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jaron,Brown,WR,Free Agent,30,2012,224,0,0,0,1,1,1,10,82,80,67,87,90,77,11,70,73,86,67,46,43,38,15,10,6,10,57,66,55,58,69,59,15,22,10,45,25,39,85,44,75,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Kyron,Brown,CB,Free Agent,24,2018,224,0,0,0,1,1,1,6,77,85,58,80,90,89,13,52,23,79,43,40,31,37,20,15,10,16,14,39,35,35,60,27,15,61,65,49,61,54,76,85,69,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jordan,Brown,CB,Free Agent,24,2017,200,0,0,0,1,1,1,1,82,78,56,88,91,92,12,43,32,61,99,91,42,42,6,6,6,6,33,42,35,35,64,36,11,61,64,49,54,55,85,78,66,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jamon,Brown,OG,Free Agent,27,2014,71,0,0,0,1,1,1,5,47,68,87,71,70,71,9,91,65,76,93,57,65,70,6,6,6,6,5,1,69,69,33,25,25,15,12,54,45,35,52,1,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jonathan,Brown,K,Free Agent,27,2020,224,0,0,0,1,1,1,1,68,73,95,70,71,87,14,82,1,46,68,74,22,29,32,10,12,10,8,3,10,15,39,18,64,20,15,31,27,36,53,73,18,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tony,Brown,WR,Free Agent,23,2020,224,0,0,0,1,1,1,8,77,78,62,82,81,80,11,98,69,41,65,64,25,20,20,15,10,10,56,62,25,48,75,48,15,20,15,27,25,26,82,37,74,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Evan,Brown,OG,Free Agent,23,2017,224,0,0,0,1,1,1,1,52,63,90,56,86,81,11,93,15,66,54,94,15,21,5,5,5,5,6,1,58,62,29,20,12,14,12,26,22,35,50,1,11,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Miles,Brown,DT,Free Agent,22,2018,224,0,0,0,1,1,1,4,37,68,88,58,61,75,14,57,28,63,69,49,29,23,6,6,6,6,18,2,45,45,51,59,14,33,29,70,81,80,55,68,42,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,John,Brown,WR,LAS,30,2013,90,3,3400000,1800000,1,1,1,1,87,83,45,87,90,84,13,96,86,55,93,67,82,81,39,36,33,36,68,71,30,47,75,39,30,35,10,35,12,25,89,57,88,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Trent,Brown,OT,NE,27,2014,218,3,7562500,8875000,1,1,1,17,37,57,94,60,70,80,15,69,92,70,52,58,92,95,6,6,6,6,6,1,87,84,32,35,20,15,12,31,20,40,53,1,10,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Marquise,Brown,WR,BAL,23,2018,24,3,497500,2447500,1,1,1,5,95,90,44,96,85,80,14,65,83,94,89,98,69,67,15,10,5,15,65,63,23,41,73,25,16,27,17,19,12,18,92,39,85,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Bobby,Brown,DT,LAR,20,2020,224,4,760000,250000,1,1,1,13,50,55,83,58,64,90,9,94,45,58,85,73,43,48,65,65,65,65,43,1,65,65,63,65,65,32,33,71,72,78,67,55,72,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Duane,Brown,OT,SEA,35,2007,25,2,9062500,2000000,1,1,1,9,53,65,90,64,64,89,7,47,85,86,49,80,85,92,6,6,6,6,31,39,84,85,35,40,25,20,15,30,30,50,57,1,15,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Dyami,Brown,WR,WAS,21,2021,82,4,820000,180000,1,1,1,4,88,90,48,83,85,92,11,98,68,89,98,99,51,52,65,65,65,65,57,56,9,34,73,35,65,65,65,65,65,65,78,40,67,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jayon,Brown,LB,TEN,25,2016,138,1,760000,0,1,1,1,1,78,80,74,81,79,87,10,80,78,73,96,51,83,84,6,6,6,6,11,41,45,45,58,38,20,74,69,71,77,83,79,80,34,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,A.J.,Brown,WR,TEN,23,2018,50,3,820000,592500,1,1,1,7,85,88,77,87,89,86,12,41,94,45,59,78,91,92,15,10,6,10,67,72,41,56,74,71,16,27,18,26,17,23,85,70,84,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Fred,Brown,WR,TEN,26,2017,224,1,760000,0,1,1,1,6,83,88,59,87,83,78,13,69,69,86,43,83,40,45,25,20,15,23,54,59,31,39,72,36,16,23,18,32,21,33,81,33,76,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Pharaoh,Brown,TE,HOU,26,2016,224,1,750000,0,1,1,1,1,63,73,75,77,82,77,20,45,63,66,66,57,46,50,15,10,6,10,46,54,61,65,74,62,19,17,12,26,39,35,69,28,70,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Orlando,Brown Jr,OT,KC,24,2017,82,2,657500,215000,1,1,1,6,17,48,93,60,53,84,7,40,75,61,96,73,75,79,6,6,6,6,10,1,82,85,28,39,13,15,12,32,36,33,42,1,11,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Baron,Browning,LB,DEN,21,2021,95,4,760000,300000,1,1,1,4,67,72,76,73,73,90,9,73,47,85,52,56,48,49,65,65,65,65,43,14,65,65,60,65,65,46,41,74,73,78,73,72,69,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jake,Browning,QB,Free Agent,24,2020,224,0,0,0,1,1,1,4,67,73,82,77,71,81,7,58,29,60,79,87,29,22,77,68,68,75,13,1,11,11,66,33,48,13,10,22,15,19,75,73,52,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Garrett,Brumfield,OG,Free Agent,24,2018,224,0,0,0,1,1,1,6,43,63,82,69,80,84,14,77,38,93,69,71,38,36,6,6,6,6,10,1,61,62,28,37,20,14,12,32,40,36,55,1,21,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Daniel,Brunskill,OG,SAN,26,2016,224,1,680000,0,1,1,1,4,43,62,80,65,71,83,9,43,62,98,76,70,62,55,6,6,6,6,24,20,69,70,49,39,20,15,12,20,38,33,53,1,36,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,T.J.,Brunson,LB,Free Agent,22,2020,215,0,0,0,1,1,1,1,70,75,73,79,83,86,11,91,30,67,97,76,32,29,6,6,6,6,7,24,45,45,50,26,26,54,49,63,84,75,70,75,39,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Taven,Bryan,DT,JAX,24,2017,28,2,1170000,1370000,1,1,1,11,60,75,87,78,84,79,6,49,45,48,85,41,48,42,13,10,7,7,5,1,45,45,37,53,13,29,22,68,87,81,65,75,42,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Harrison,Bryant,TE,CLE,22,2020,104,4,825000,190000,1,1,1,2,70,78,72,78,79,85,11,81,69,65,54,46,48,52,15,15,10,10,51,59,62,62,73,71,18,31,23,50,47,47,76,42,63,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Austin,Bryant,DE,DET,23,2018,110,3,635000,180000,1,1,1,7,63,75,78,72,79,71,15,49,43,91,93,89,54,48,6,6,6,6,5,1,45,45,31,27,11,32,22,70,77,79,62,75,40,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Hunter,Bryant,TE,DET,22,2020,224,2,760000,0,1,1,1,2,72,78,72,84,82,76,18,45,70,94,56,66,34,39,20,15,10,10,49,57,55,56,76,60,12,14,12,38,34,43,74,38,64,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Ventell,Bryant,WR,Free Agent,24,2018,224,0,0,0,1,1,1,5,75,77,63,83,84,79,12,50,68,63,95,60,43,50,27,20,12,26,51,60,35,56,70,43,13,23,18,26,15,26,83,35,73,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Dez,Bryant,WR,Free Agent,31,2020,224,0,0,0,1,1,1,1,77,82,75,83,92,82,20,65,84,50,40,63,54,50,39,31,27,35,58,66,45,57,72,75,21,18,19,35,15,40,74,59,77,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Brandin,Bryant,DT,Free Agent,26,2017,224,0,0,0,1,1,1,1,60,77,92,74,70,73,13,62,20,81,78,55,22,23,9,9,9,9,7,3,45,45,26,32,12,28,21,65,79,74,65,77,40,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Myles,Bryant,CB,NE,22,2020,224,1,610000,0,1,1,1,4,77,78,52,90,77,90,10,71,33,60,44,51,45,42,16,6,6,6,21,39,35,35,61,27,12,64,65,54,66,62,92,78,67,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Deone,Bucannon,LB,TB,28,2013,26,1,740000,0,1,1,1,1,80,85,78,83,86,88,8,71,62,96,68,68,68,73,6,6,6,6,10,53,45,45,68,63,22,60,50,56,89,80,76,85,36,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,DeForest,Buckner,DT,IND,26,2015,6,5,10400000,8876000,1,1,1,15,53,75,89,84,80,85,9,77,88,73,47,93,92,92,6,6,6,6,6,1,46,45,44,45,19,42,33,88,87,87,67,75,51,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Isaiah,Buggs,DT,PIT,24,2018,179,3,635000,40000,1,1,1,1,45,65,83,60,63,71,12,68,48,46,99,45,54,49,6,6,6,6,7,1,45,45,40,35,20,28,20,70,74,77,54,65,50,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Bryan,Bulaga,OT,LAC,31,2009,22,3,3916667,6080000,1,1,1,9,35,60,88,68,69,90,18,85,89,50,74,75,89,90,6,6,6,6,7,1,89,77,39,10,11,12,11,25,33,25,51,1,10,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jonathan,Bullard,DT,Free Agent,26,2015,72,0,0,0,1,1,1,2,57,77,80,73,80,74,12,44,35,93,50,62,45,38,6,6,6,6,6,1,44,44,26,38,19,29,22,73,80,76,61,77,45,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Randy,Bullock,K,DET,30,2011,153,2,750000,30000,1,1,1,6,47,57,94,63,70,85,13,88,1,40,53,84,31,36,33,25,20,20,8,1,10,15,50,15,75,20,15,35,32,25,50,57,15,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Vontaze,Burfict,LB,Free Agent,29,2011,224,0,0,0,1,1,1,2,63,70,79,74,80,93,4,47,53,83,77,81,52,59,6,6,6,6,6,33,45,45,60,50,10,64,60,75,92,80,68,70,45,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Terrell,Burgess,S,LAR,21,2020,103,4,915000,210000,1,1,1,4,83,82,62,88,81,93,12,54,53,65,66,77,60,61,6,6,6,6,29,36,35,35,62,33,20,70,73,56,71,68,88,82,71,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,James,Burgess Jr,LB,GB,26,2016,224,1,680000,0,1,1,1,1,67,73,74,79,78,85,11,88,45,41,50,81,46,48,6,6,6,6,5,41,45,45,61,40,20,60,58,67,74,81,71,73,31,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Rex,Burkhead,RB,Free Agent,30,2012,181,0,0,0,1,1,1,1,72,78,68,88,88,86,17,73,79,43,98,65,68,71,45,39,42,45,52,50,63,56,89,75,26,20,12,20,20,44,86,34,81,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Oren,Burks,LB,GB,25,2017,87,2,642500,225000,1,1,1,10,77,82,69,86,91,86,12,61,30,62,55,83,38,35,6,6,6,6,7,44,45,45,63,42,13,68,62,63,83,78,75,82,32,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Morgan,Burnett,QB,Free Agent,31,2009,70,0,0,0,1,1,1,16,75,80,30,83,91,92,16,62,57,43,71,92,57,54,15,10,10,15,17,48,35,35,64,20,15,74,70,62,85,79,83,80,64,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
