age,accelRating,newAccel,isActive,agilityRating,awareRating,newAware,bCVRating,birthDay,bigHitTrait,blockShedRating,birthMonth,breakSackRating,breakTackleRating,birthYear,college,clutchTrait,confRating,capHit,capReleaseNetSavings,capReleasePenalty,contractBonus,carryRating,contractSalary,contractYearsLeft,contractLength,catchRating,newCatch,cITRating,coverBallTrait,dLBullRushTrait,dLSpinTrait,dLSwimTrait,durabilityGrade,dropOpenPassTrait,draftPick,draftPickNew,draftRound,draftRoundNew,draftNumber,oldDraftNumber,potential,desiredBonus,desiredSalary,desiredLength,devTrait,changeOfDirectionRating,fightForYardsTrait,firstName,finesseMovesRating,isFreeAgent,forcePassTrait,feetInBoundsTrait,height,highMotorTrait,hPCatchTrait,homeState,homeTown,hitPowerRating,impactBlockRating,injuryRating,injuryLength,intangibleGrade,injuryType,jukeMoveRating,jumpRating,jerseyNum,kickAccRating,kickPowerRating,kickRetRating,leadBlockRating,lBStyleTrait,legacyScore,lastName,manCoverRating,passBlockFinesseRating,passBlockPowerRating,playerBestOvr,physicalGrade,playActionRating,playBallTrait,playRecRating,penaltyTrait,productionGrade,predictTrait,presentationId,isOnPracticeSquad,pressRating,pursuitRating,passBlockRating,posCatchTrait,playerSchemeOvr,skillPoints,position,portraitId,powerMovesRating,qBStyleTrait,runBlockFinesseRating,runBlockPowerRating,rookieYear,releaseRating,runBlockRating,runStyle,rosterId,reSignStatus,routeRunDeepRating,routeRunMedRating,routeRunShortRating,,scheme,sizeGrade,sensePressureTrait,specCatchRating,speedRating,newSpeed,spinMoveRating,stripBallTrait,stiffArmRating,staminaRating,strengthRating,tackleRating,toughRating,tightSpiralTrait,throwAccRating,throwAccDeepRating,throwAccMidRating,throwAccShortRating,throwAwayTrait,throwPowerRating,throwOnRunRating,throwUnderPressureRating,teamId,truckRating,teamSchemeOvr,weight,experiencePoints,yACCatchTrait,yearsPro,zoneCoverRating,ability1,,ability2,ability3,ability4,ability5,,
24,88,80,TRUE,74,60,38,68,5,0,38,9,12,52,1995,Nebraska,0,50,2130000,2130000,0,0,73,2130000,1,1,71,52,67,4,0,0,0,0,1,0,224,64,64,224,225,9,0,0,0,0,74,1,Cethan,17,FALSE,2,0,75,1,1,17,New Orleans,39,71,85,0,66,97,61,79,82,19,21,18,65,1,0,Carter,14,57,63,69,75,5,1,22,1,0,0,12818,FALSE,17,43,64,0,69,0,FB,8503,17,0,61,67,2016,60,68,11,554041723,0,48,53,57,53,3,99,1,70,83,72,52,0,67,83,75,35,73,0,29,5,10,15,0,30,10,10,1012793346,76,66,248,2907,1,3,21,,CIN,,,,,,
23,85,75,TRUE,75,56,32,31,3,0,65,7,12,30,1997,James Madison,0,50,610000,0,0,0,45,610000,1,1,48,13,31,2,1,0,0,0,0,1,224,64,64,224,225,1,0,0,0,0,63,0,Ron'Dell,59,FALSE,2,0,76,1,0,19,Baltimore,80,79,89,0,62,97,30,80,97,13,18,10,11,0,0,Carter,19,45,45,64,80,6,0,58,1,0,0,21419,FALSE,19,77,47,0,64,0,RE,0,65,0,45,45,2020,30,46,13,554044246,0,22,26,30,26,11,95,1,36,77,62,26,0,33,80,83,78,83,0,30,6,6,6,0,18,6,10,1012793387,36,62,269,375,0,0,28,,DAL,,,,,,
24,90,83,TRUE,84,67,49,38,10,0,68,12,12,18,1995,Georgia,0,50,1110000,850000,520000,1040000,43,3040000,2,4,48,13,32,4,1,0,1,0,0,3,2,4,3,65,66,1,0,0,0,0,72,0,Lorenzo,75,FALSE,2,0,77,0,0,9,Norcross,79,73,89,0,72,97,48,86,59,17,17,10,22,2,0,Carter,57,45,45,75,83,6,1,63,2,0,0,13156,FALSE,46,83,45,0,75,0,LOLB,8840,64,0,45,45,2017,15,45,3,554041726,11,3,6,13,7,11,99,1,28,88,80,40,1,28,79,74,84,86,0,21,6,6,6,0,20,6,16,1012793392,33,72,250,3589,0,2,65,,NYG,,,,,,
26,89,82,TRUE,81,56,32,49,12,0,57,4,16,32,1994,Miami,0,50,0,0,0,0,56,0,0,0,61,35,58,2,0,0,0,0,1,0,224,64,64,224,225,8,0,830000,1,0,78,0,Jamal,37,TRUE,2,0,73,1,0,8,Naranja,85,64,91,0,62,97,55,86,35,25,25,30,19,1,0,Carter,60,35,35,62,84,6,0,53,1,0,0,12777,FALSE,62,69,35,0,62,0,SS,8504,28,0,35,35,2016,15,35,3,554041725,11,13,16,18,16,11,98,1,60,85,75,42,0,46,89,74,72,84,0,30,6,6,6,0,26,6,10,0,56,0,215,3938,0,3,69,,Free Agent,,,,,,
22,89,82,TRUE,85,61,40,70,15,0,57,12,39,56,1997,Alabama,0,50,0,0,0,0,63,0,0,0,66,43,52,3,0,0,0,0,0,0,224,64,64,224,225,1,0,800000,1,0,84,0,Shyheim,40,TRUE,2,0,71,1,0,17,Kentwood,74,54,86,0,62,97,74,82,29,30,34,40,11,2,0,Carter,60,35,35,62,82,27,1,57,1,0,0,21225,FALSE,65,73,35,0,62,0,FS,205,26,2,35,35,2020,24,35,3,554041727,11,13,18,28,20,12,90,1,58,88,80,65,0,37,90,61,65,82,0,19,34,40,46,0,58,40,33,0,33,0,194,0,0,0,64,,Free Agent,,,,,,
21,92,87,TRUE,87,64,45,80,7,0,65,5,54,68,1999,North Carolina,0,65,820000,520000,1200000,1200000,86,3240000,4,4,61,35,54,1,0,0,0,0,0,1,224,64,64,224,225,5,0,0,0,0,85,1,Michael,65,FALSE,1,0,69,1,0,8,Navarre,65,33,94,0,66,97,72,82,33,65,65,47,26,2,0,Carter,65,37,35,66,85,65,2,65,2,0,1,378,FALSE,65,65,41,0,66,0,HB,3858,65,0,22,24,2020,68,25,1,554044395,11,52,53,58,54,0,97,2,54,89,82,69,0,68,91,67,65,95,0,65,65,65,65,0,65,65,65,1012793395,72,66,200,0,0,0,65,,NYJ,,,,,,
27,93,88,TRUE,93,67,49,73,10,0,35,4,24,64,1993,Sacramento State,0,50,760000,760000,0,0,68,760000,1,1,80,67,73,3,0,0,0,0,1,0,224,64,64,224,225,1,0,0,0,0,94,0,DeAndre,23,FALSE,2,0,68,0,0,4,San Jose,25,42,88,0,66,97,81,91,16,15,13,81,31,1,0,Carter,15,19,19,67,91,13,1,22,1,0,0,13859,FALSE,10,39,28,0,67,0,WR,9728,15,0,20,26,2015,59,36,8,554041724,0,67,73,70,70,6,97,1,71,91,85,74,0,39,77,61,35,78,0,45,7,12,19,0,31,10,20,1012793404,35,66,190,1752,1,4,23,,WAS,,,,,,
25,85,75,TRUE,77,70,54,33,14,1,72,1,12,15,1995,Maryland,0,50,730000,660000,140000,280000,53,2460000,2,4,50,17,30,3,0,0,0,0,0,25,24,6,5,151,152,6,0,0,0,0,73,0,Jermaine,55,FALSE,2,0,72,1,0,19,Fort Washington,87,72,90,0,69,97,36,83,56,11,16,10,19,2,0,Carter Jr,61,45,45,70,82,6,1,73,1,0,0,13461,FALSE,54,82,45,0,70,0,MLB,9330,58,0,45,45,2017,20,45,1,554041722,11,5,6,10,7,11,85,1,26,83,72,30,0,36,85,75,81,86,0,30,6,6,6,0,30,6,12,1012793399,38,69,225,5207,0,2,67,,CAR,,,,,,
30,79,65,TRUE,75,84,75,21,5,0,82,12,12,10,1989,USC,1,50,0,0,0,0,40,0,0,0,27,1,15,4,1,0,1,0,0,14,13,4,3,76,77,5,0,6460000,1,1,55,0,Jurrell,82,TRUE,2,0,73,1,0,4,Long Beach,86,89,90,0,82,97,10,69,99,14,15,10,19,0,8000,Casey,22,45,45,82,78,6,1,87,2,0,0,10725,FALSE,12,86,45,0,82,0,LE,4347,77,0,45,45,2010,15,45,5,554041728,11,4,8,15,9,11,75,1,15,70,50,10,1,29,84,91,88,76,0,16,6,6,6,0,15,6,17,0,24,0,305,27892,0,9,28,,Free Agent,,,,,,
24,90,83,TRUE,85,67,49,20,10,0,72,5,12,12,1996,Minnesota,0,50,660000,-70000,210000,280000,52,2540000,3,4,50,17,30,3,0,0,0,0,0,20,19,6,5,146,147,5,0,0,0,0,78,0,Blake,63,FALSE,2,0,73,1,0,22,Eden Prairie,83,79,78,0,70,97,29,89,53,14,19,10,20,0,0,Cashman,60,45,45,70,84,6,1,65,1,0,0,20693,FALSE,46,83,45,0,70,0,MLB,9415,58,0,45,45,2018,18,45,1,554041729,11,5,5,15,8,20,95,1,27,89,82,27,0,24,91,70,84,89,0,24,6,6,6,0,25,6,10,1012793395,25,70,235,2710,0,1,68,,NYJ,,,,,,
29,76,60,TRUE,64,54,29,10,1,0,13,11,14,16,1990,W. Texas A&M,0,50,0,0,0,0,42,0,0,0,35,1,15,4,0,0,0,0,0,1,224,64,64,224,225,2,0,1010000,1,0,53,0,Sergio,10,TRUE,2,0,71,0,0,42,La Joya,17,21,87,0,69,97,10,65,6,70,95,10,16,1,0,Castillo,12,16,16,69,95,20,1,18,1,0,0,21428,FALSE,10,15,16,0,69,0,K,0,10,0,17,17,2020,15,21,5,554044255,11,15,15,15,15,0,95,1,15,64,40,10,0,10,91,45,23,65,0,25,25,30,35,0,35,20,19,0,10,0,195,0,0,0,12,,Free Agent,,,,,,
32,77,62,TRUE,74,82,72,10,9,0,40,8,12,10,1988,Boston College,0,50,0,0,0,0,35,0,0,0,35,1,30,4,0,0,0,0,0,23,22,2,1,21,22,7,0,1740000,1,1,56,0,Anthony,30,TRUE,2,0,79,1,0,12,Lake Zurich,35,88,85,0,36,97,10,73,74,11,21,10,90,1,150,Castonzo,12,76,80,36,21,6,1,30,2,0,0,10655,FALSE,10,35,78,0,36,0,P,4348,40,0,83,87,2010,35,84,5,554041730,11,6,10,20,12,3,99,1,25,61,35,10,0,10,86,88,42,81,0,25,6,6,6,0,16,6,16,0,10,0,311,22647,0,9,12,,Free Agent,,,,,,
29,79,65,TRUE,63,55,31,25,26,0,25,2,15,5,1991,Clemson,0,50,0,0,0,0,45,0,0,0,40,1,10,4,0,0,0,0,0,0,224,64,64,224,225,4,0,1010000,1,0,52,0,Chandler,20,TRUE,2,0,75,0,0,39,Greenville,13,20,93,0,69,97,25,65,6,71,93,10,15,1,125,Catanzaro,15,17,16,69,93,20,1,25,1,0,0,2269,FALSE,10,32,15,0,69,0,K,7043,15,0,15,14,2014,12,15,5,554044051,11,10,10,10,10,4,99,1,12,72,53,20,0,15,82,48,28,59,0,25,25,30,35,0,29,20,13,0,10,0,200,3677,0,5,20,,Free Agent,,,,,,
23,90,83,TRUE,80,48,20,55,20,0,48,9,15,47,1996,UCF,0,50,0,0,0,0,55,0,0,0,61,35,50,3,0,0,0,0,0,0,224,64,64,224,225,3,0,750000,1,0,78,0,Rashard,52,TRUE,2,0,72,1,0,8,Pembroke Pines,56,50,83,0,58,97,72,79,39,15,21,60,15,1,0,Causey,61,35,35,58,86,6,1,46,1,0,0,20910,FALSE,69,71,35,0,58,0,CB,206,43,0,35,35,2017,30,35,3,554041731,11,22,27,32,27,12,98,1,57,92,87,62,0,35,87,59,52,78,0,36,6,6,6,0,30,6,15,0,32,0,195,2086,0,2,57,,Free Agent,,,,,,
22,90,83,TRUE,82,73,58,75,1,0,46,4,21,72,1998,Wisconsin,0,50,690000,610000,310000,310000,75,3300000,4,4,82,70,83,4,0,0,0,0,0,22,21,6,5,148,149,1,0,0,0,0,81,1,Quintez,26,FALSE,2,1,73,1,1,9,Macon,39,43,88,0,68,97,74,89,87,14,17,35,30,1,0,Cephus,40,18,20,69,86,14,1,28,1,0,0,20946,FALSE,29,52,26,0,69,0,WR,207,23,2,22,35,2020,72,46,3,554041738,11,69,69,70,69,3,75,1,81,88,80,75,0,58,79,68,41,83,0,32,10,15,20,0,28,17,18,1012793396,49,68,208,525,1,0,43,,DET,,,,,,
24,93,88,TRUE,90,47,18,69,10,0,44,2,15,55,1996,San Jose State,0,50,0,0,0,0,67,0,0,0,63,38,41,4,0,0,0,0,0,0,224,64,64,224,225,17,0,900000,1,0,89,0,Andre,37,TRUE,2,0,72,0,0,4,Fresno,52,51,87,0,62,97,76,90,36,11,10,55,11,1,0,Chachere,63,35,35,62,89,6,1,52,1,0,0,13383,FALSE,76,70,35,0,62,0,CB,8841,31,0,35,35,2016,20,35,3,554041739,11,10,18,25,18,12,98,1,47,89,82,71,0,25,89,59,52,84,0,22,6,6,6,0,24,6,10,0,21,0,200,3061,0,3,60,,Free Agent,,,,,,
21,90,83,TRUE,86,65,46,32,25,0,67,7,15,19,1999,LSU,0,50,2430000,500000,11350000,11350000,47,2000000,4,4,51,18,31,3,1,1,1,0,0,21,20,2,1,19,20,8,0,0,0,0,75,0,K'Lavon,73,FALSE,2,0,75,1,0,42,Houston,85,79,87,0,72,97,41,82,45,17,20,10,15,0,0,Chaisson,49,45,45,72,86,6,1,63,1,0,0,20991,FALSE,29,81,45,0,72,0,RE,208,63,2,45,45,2020,15,45,3,554041740,11,5,7,12,8,11,98,0,33,85,75,34,0,37,74,78,75,83,0,20,6,6,6,0,26,6,13,1012793394,30,72,254,787,0,0,55,,JAX,,,,,,
23,71,52,TRUE,50,54,29,23,4,0,30,3,12,12,1997,Mississippi State,0,50,0,0,0,0,29,0,0,0,20,1,15,4,0,0,0,0,0,0,224,64,64,224,225,3,0,610000,1,0,44,0,Tommy,30,TRUE,2,0,77,1,0,23,Jackson,33,79,90,0,52,97,19,65,79,22,25,10,70,1,0,Champion,10,58,62,52,79,6,1,21,0,0,0,21375,FALSE,10,35,60,0,52,0,RT,0,25,0,60,61,2020,12,61,5,554044052,11,5,5,10,7,3,99,1,20,58,30,26,0,33,87,82,36,88,0,25,6,6,6,0,26,6,12,0,32,0,320,0,0,0,12,,Free Agent,,,,,,
24,89,82,TRUE,77,62,42,62,27,0,58,4,10,32,1996,Temple,0,50,0,0,0,0,58,0,0,0,66,43,60,2,0,0,0,0,0,0,224,64,64,224,225,1,0,880000,1,0,75,0,Sean,46,TRUE,2,0,70,1,0,29,Camden,74,54,88,0,64,97,68,83,34,12,17,66,19,1,0,Chandler,63,35,35,64,79,6,2,60,1,0,0,13328,FALSE,65,76,35,0,64,0,FS,8842,37,0,35,35,2017,21,35,3,554041741,11,10,17,25,17,14,75,1,63,84,73,64,0,30,90,57,69,85,0,35,6,6,6,0,25,6,19,0,29,0,205,2032,0,2,70,,Free Agent,,,,,,
23,93,88,TRUE,85,83,74,83,23,0,21,9,20,72,1996,LSU,0,50,1210000,880000,650000,1310000,73,3130000,2,4,87,78,84,4,0,0,0,0,0,30,29,3,2,60,61,1,0,0,0,1,82,0,D.J.,10,FALSE,2,1,76,1,0,17,Alexandria,17,41,90,0,77,97,82,93,17,15,19,78,17,1,0,Chark Jr,10,20,15,81,90,10,1,16,1,0,0,13255,FALSE,10,29,26,1,81,0,WR,8843,10,0,22,27,2017,79,50,11,554041742,11,82,80,78,80,5,82,1,88,94,90,76,0,56,86,64,27,80,0,32,10,15,20,0,28,15,19,1012793394,33,77,198,3834,1,2,17,,JAX,,,,,,
21,75,58,TRUE,72,70,54,12,26,0,30,7,12,11,1999,LSU,0,50,810000,610000,790000,790000,26,3300000,4,4,20,1,16,4,0,0,0,0,0,3,2,5,4,97,98,15,0,0,0,0,56,0,Saahdiq,26,FALSE,2,0,76,1,0,23,Jackson,30,82,85,0,62,97,15,68,77,12,15,11,85,1,0,Charles,12,68,65,64,82,6,1,35,0,0,0,20970,FALSE,10,33,67,0,64,0,LG,209,22,0,66,63,2020,12,65,15,554041743,11,5,8,10,8,2,99,1,14,71,52,10,0,20,82,83,35,86,0,32,6,6,6,0,17,6,14,1012793404,30,62,321,0,0,0,12,,WAS,,,,,,
25,88,80,TRUE,80,63,43,43,7,0,68,11,12,28,1994,Michigan,0,50,830000,830000,0,0,45,830000,1,1,43,5,25,3,0,1,1,0,0,29,28,2,1,27,28,13,0,0,0,0,68,0,Taco,77,FALSE,2,0,78,1,0,34,Pickerington,79,80,94,0,72,97,48,80,94,14,17,10,19,0,0,Charlton,44,45,45,72,82,6,1,65,1,0,0,12535,FALSE,29,79,45,0,72,0,RE,8505,64,0,45,45,2016,20,45,13,554041744,0,4,8,15,9,12,99,1,30,79,65,38,0,47,78,80,80,86,0,25,6,6,6,0,33,6,15,1012793385,41,72,273,5918,0,3,50,,KC,,,,,,
23,84,73,TRUE,63,59,37,31,7,0,22,4,15,15,1997,South Carolina,0,50,610000,0,0,0,44,2290000,3,3,35,1,15,4,0,0,0,0,0,0,224,64,64,224,225,3,0,0,0,0,53,0,Joseph,10,FALSE,2,0,76,0,0,39,Columbia,29,16,88,0,67,97,25,67,3,73,92,10,16,1,0,Charlton,11,17,17,71,92,15,1,24,1,0,0,21169,FALSE,10,28,17,0,71,0,P,210,10,0,16,16,2020,15,15,14,554044053,11,15,15,15,15,2,99,1,15,74,57,24,0,10,75,56,30,79,0,33,19,25,35,0,39,15,16,1012793399,10,67,195,0,0,0,20,,CAR,,,,,,
20,91,85,TRUE,88,83,74,74,1,0,65,3,44,70,2000,LSU,0,50,2670000,1420000,6250000,6250000,75,12850000,5,5,88,80,86,3,0,0,0,0,0,6,5,2,1,4,5,15,0,0,0,0,70,1,Ja'Marr,65,FALSE,1,0,72,1,1,17,Harvey,65,29,94,0,75,97,75,89,1,65,65,20,20,1,0,Chase,65,9,3,78,87,65,2,65,1,0,1,275,FALSE,65,65,9,0,78,0,WR,3977,65,0,26,24,2021,72,29,1,554044295,11,75,79,85,80,5,75,2,86,88,80,68,0,66,92,64,65,92,0,65,65,65,65,0,65,65,65,1012793346,32,75,208,675,0,0,65,,CIN,,,,,,
26,86,77,TRUE,88,65,46,79,29,0,44,12,22,69,1993,Michigan,0,50,0,0,0,0,73,0,0,0,83,72,81,4,0,0,0,0,0,33,32,5,4,127,128,1,0,1300000,1,0,87,1,Jehu,17,TRUE,2,0,74,1,0,50,Monrovia,38,54,88,0,65,97,75,89,86,15,19,60,35,1,0,Chesson,23,27,29,65,87,6,1,18,1,0,0,12670,FALSE,15,49,48,1,65,0,WR,8506,10,0,29,35,2015,64,51,1,554041745,11,64,65,65,65,3,94,1,82,89,82,67,0,62,78,62,42,79,0,35,15,15,20,0,30,15,20,0,53,0,203,3919,1,4,30,,Free Agent,,,,,,
27,85,75,TRUE,76,69,52,41,10,0,58,12,12,17,1992,Miami,0,50,860000,860000,0,0,54,860000,1,1,49,15,15,4,1,0,0,0,0,37,36,7,6,195,196,8,0,0,0,0,71,0,Anthony,64,FALSE,2,0,75,1,0,8,Tampa,72,72,92,0,65,97,36,84,91,29,32,10,17,0,0,Chickillo,49,45,45,67,79,6,0,71,1,0,0,2627,FALSE,47,77,45,0,67,0,LOLB,7044,72,0,45,45,2014,20,45,5,554041746,0,5,5,10,7,20,99,1,15,78,63,39,0,35,80,79,76,85,0,35,6,6,6,0,25,6,16,1012793348,55,65,255,5846,0,5,55,,DEN,,,,,,
22,91,85,TRUE,87,80,69,62,26,0,58,2,15,43,1998,Southern Illinois,0,50,950000,610000,1360000,1360000,68,3880000,4,4,71,52,58,2,0,0,0,0,0,33,32,3,2,63,64,1,0,0,0,1,86,0,Jeremy,52,FALSE,2,0,75,1,0,13,Fishers,80,59,84,0,80,97,70,92,21,11,14,48,20,2,0,Chinn,73,35,35,80,87,6,2,78,1,0,0,21151,FALSE,73,81,35,0,80,0,FS,211,45,0,35,35,2020,20,35,11,554041747,11,10,22,30,21,11,99,1,64,91,85,56,0,43,90,70,71,91,0,29,6,6,6,0,23,6,18,1012793399,48,80,221,300,0,0,77,,CAR,,,,,,
23,92,87,TRUE,89,52,26,68,25,0,50,2,22,62,1997,Penn State,0,50,620000,560000,60000,60000,67,2240000,3,3,75,58,71,4,0,0,0,0,1,1,224,64,64,224,225,2,0,0,0,0,87,0,Dan,10,FALSE,2,0,75,1,0,37,Downington,60,56,87,0,57,97,72,86,87,11,11,40,36,1,0,Chisena,20,22,24,60,90,6,1,36,1,0,0,21392,FALSE,10,63,42,0,60,0,WR,0,10,0,31,37,2020,62,54,11,554044219,11,62,59,61,61,5,81,1,76,95,92,66,0,49,86,57,61,80,0,35,6,10,15,0,30,10,21,1012793345,54,57,202,525,0,0,25,,CHI,,,,,,
24,72,53,TRUE,56,70,54,32,27,0,65,9,65,32,1996,BYU,0,50,990000,540000,1800000,1800000,65,3360000,4,4,65,42,35,1,0,0,0,0,0,1,224,64,64,224,225,4,0,0,0,0,68,0,Brady,65,FALSE,1,0,78,1,0,43,Bountiful,65,70,94,0,67,97,34,63,66,65,65,65,72,0,0,Christensen,65,70,71,69,82,65,0,65,2,0,1,340,FALSE,65,65,73,0,69,0,LT,4135,65,0,76,77,2020,57,79,1,554044358,11,33,34,29,32,2,99,2,36,67,45,38,0,52,92,89,65,95,0,65,65,65,65,0,65,65,65,1012793399,52,67,300,0,0,0,65,,CAR,,,,,,
25,91,85,TRUE,87,67,49,66,27,0,52,10,10,45,1994,Midwestern State,0,50,0,0,0,0,63,0,0,0,63,38,42,3,0,0,0,0,0,31,30,6,5,157,158,3,0,1050000,1,0,85,0,Marqui,29,TRUE,2,0,71,1,0,42,Spring,77,61,88,0,67,97,69,85,43,19,23,35,16,1,0,Christian,61,35,35,67,84,6,1,65,1,0,0,17839,FALSE,64,75,10,0,67,0,SS,7944,26,0,35,35,2015,15,14,1,554041749,11,10,13,15,13,11,90,1,60,87,78,60,0,54,88,67,68,84,0,22,6,6,6,0,26,6,14,0,46,0,207,4463,0,4,66,,Free Agent,,,,,,
23,77,62,TRUE,69,74,60,13,10,0,31,9,12,13,1996,Louisville,0,50,1020000,780000,480000,960000,24,2780000,2,4,29,1,20,5,0,0,0,0,0,11,10,4,3,73,74,4,0,0,0,0,45,0,Geron,18,FALSE,2,0,77,1,0,8,Ocala,33,77,90,0,58,97,10,72,74,12,18,10,78,1,0,Christian Sr,12,70,65,65,79,5,1,13,0,0,0,13216,FALSE,10,34,68,0,65,0,LT,8844,12,0,73,69,2017,15,71,13,554041748,11,10,15,20,15,0,99,1,19,63,38,10,0,10,87,82,36,86,0,25,5,5,5,0,16,5,10,1012793404,10,58,315,2820,0,2,12,,WAS,,,,,,
23,85,75,TRUE,74,56,32,57,30,0,66,7,12,40,1997,Army,0,50,0,0,0,0,60,0,0,0,57,28,40,3,0,0,0,0,0,0,224,64,64,224,225,4,0,780000,1,0,68,0,Cole,50,TRUE,2,0,73,1,0,45,Suffolk,77,74,91,0,59,97,47,80,50,13,18,42,24,2,0,Christiansen,47,45,45,59,77,6,2,60,1,0,0,21357,FALSE,40,80,48,0,59,0,MLB,0,56,0,45,45,2020,12,45,3,554041750,11,10,17,30,19,20,95,1,35,77,62,40,0,39,85,73,79,90,0,25,6,6,6,0,25,6,16,0,48,0,230,0,0,0,53,,Free Agent,,,,,,
25,80,67,TRUE,59,58,35,20,4,0,68,7,12,15,1995,Florida State,0,50,0,0,0,0,32,0,0,0,29,1,19,4,1,0,1,0,0,38,37,7,6,196,197,2,0,840000,1,0,49,0,Demarcus,52,TRUE,2,0,76,1,0,8,Bradenton,76,84,92,0,64,97,22,66,93,14,19,10,34,0,0,Christmas,14,45,45,64,78,6,1,61,1,0,0,20478,FALSE,13,79,45,0,64,0,DT,9417,66,2,45,45,2018,14,45,13,554041751,11,4,7,13,8,11,99,1,17,68,47,12,0,27,69,83,81,91,0,23,6,6,6,0,20,6,10,0,27,0,302,2883,0,1,25,,Free Agent,,,,,,
24,91,85,TRUE,83,97,95,95,27,0,29,12,28,98,1995,Georgia,0,50,2010000,1150000,1720000,3440000,97,3940000,2,4,67,45,61,2,0,0,0,0,0,4,3,3,2,34,35,11,0,0,0,3,82,1,Nick,12,FALSE,2,0,71,1,0,9,Cedartown,35,35,86,0,89,97,87,92,24,12,17,35,37,1,250,Chubb,12,25,39,96,87,15,1,18,1,0,0,13129,FALSE,13,35,69,0,96,0,HB,8846,18,0,30,34,2017,48,37,2,554041754,11,39,46,52,46,6,79,1,63,92,87,74,0,89,94,85,29,92,0,22,15,20,25,0,26,17,15,1012793349,91,89,227,1556,0,2,16,Freight Train,CLE,Bruiser,Balance Beam,,,,
24,87,78,TRUE,80,87,80,39,24,1,83,6,12,36,1996,N.C. State,0,50,7440000,2960000,8960000,17920000,53,9360000,2,4,56,27,36,3,1,0,1,0,0,6,5,2,1,4,5,15,0,0,0,1,68,0,Bradley,87,FALSE,2,0,76,1,0,9,Marietta,87,89,96,0,83,97,38,86,55,15,18,10,17,2,500,Chubb,45,45,45,84,86,6,1,88,1,0,0,13079,FALSE,28,88,45,0,84,0,ROLB,8845,82,0,45,45,2017,13,45,13,554041752,11,4,8,15,9,11,99,1,55,84,73,33,1,42,83,91,79,95,0,20,6,6,6,0,20,6,16,1012793348,32,83,275,2862,0,2,50,,DEN,,,,,,
26,88,80,TRUE,80,44,14,35,21,0,69,10,12,10,1993,Wake Forest,0,50,0,0,0,0,65,0,0,0,52,20,15,3,1,0,0,0,1,0,224,64,64,224,225,2,0,780000,1,0,73,0,Brandon,58,TRUE,2,0,73,1,0,9,Marietta,82,77,88,0,59,97,30,81,41,20,20,10,17,2,0,Chubb,47,45,45,59,82,6,0,46,0,0,0,17951,FALSE,46,80,45,0,59,0,MLB,7945,67,0,45,45,2015,12,45,5,554041753,11,5,5,15,8,13,95,1,22,82,70,25,1,52,84,78,81,80,0,25,6,6,6,0,25,6,10,0,45,0,245,1493,0,4,58,,Free Agent,,,,,,
33,90,83,FALSE,82,91,86,77,19,0,53,8,15,22,1987,Oregon,0,50,0,0,0,0,58,0,0,0,74,57,30,2,0,0,0,0,0,3,2,3,2,33,34,9,0,1740000,1,0,80,0,Patrick,51,TRUE,2,0,71,1,0,50,Kingston,84,66,99,0,40,66,65,85,23,16,18,65,21,1,1500,Chung,77,35,35,40,18,6,2,89,2,0,0,20146,FALSE,79,76,35,0,40,0,P,720,37,0,35,35,2008,20,35,5,554041755,11,10,10,20,13,14,95,1,63,84,73,50,0,30,96,71,75,99,0,28,6,6,6,0,30,6,15,0,25,0,215,40319,0,11,82,,Free Agent,,,,,,
25,87,78,TRUE,80,61,40,74,2,0,22,1,18,79,1995,Troy,0,50,0,0,0,0,85,0,0,0,63,38,54,3,0,0,0,0,0,0,224,64,64,224,225,1,0,830000,1,0,76,1,Jordan,10,TRUE,2,0,72,1,0,0,Gurley,20,45,82,0,60,97,76,78,38,11,10,15,46,1,0,Chunn,15,21,26,60,81,15,1,17,1,0,0,13700,FALSE,20,37,48,0,60,0,HB,212,10,2,32,32,2016,50,47,1,554041756,11,40,45,51,45,4,93,1,51,85,75,70,0,75,79,72,35,80,0,18,20,30,35,0,18,15,13,0,78,0,230,2238,0,3,31,,Free Agent,,,,,,
24,87,78,TRUE,82,52,26,20,5,0,71,5,12,12,1996,Wisconsin,0,50,680000,0,0,0,52,680000,1,1,50,17,30,3,0,0,1,0,0,29,28,7,6,187,188,3,0,0,0,0,76,0,Jack,64,FALSE,2,0,74,1,0,48,Somerset,80,78,82,0,60,97,29,81,48,14,19,10,20,2,0,Cichy,49,45,45,62,82,6,0,54,1,0,0,13303,FALSE,34,81,45,0,62,1,MLB,8847,55,0,45,45,2017,18,45,1,554041757,0,5,5,15,8,20,99,1,27,83,72,27,0,24,87,75,82,89,0,24,6,6,6,0,25,6,10,1012793350,25,60,234,319,0,2,57,,TB,,,,,,
20,90,83,TRUE,84,68,51,67,23,0,56,3,65,44,2000,Syracuse,0,50,940000,490000,1800000,1800000,57,3040000,4,4,53,22,47,1,0,0,0,0,0,1,224,64,64,224,225,1,0,0,0,0,77,0,Andre,32,FALSE,1,0,72,1,0,31,Queens,73,65,93,0,68,97,66,84,32,65,65,23,65,2,0,Cisco,60,65,65,69,83,65,0,70,2,0,1,335,FALSE,61,72,65,0,69,0,SS,3640,29,0,65,65,2020,65,65,1,554044353,11,65,65,35,55,11,95,2,45,90,83,37,0,36,94,62,74,91,0,65,65,65,65,0,65,65,65,1012793394,34,68,206,0,0,0,70,,JAX,,,,,,
